usuario_id,qtd_jogos,qtd_avaliacoes
5417441,136,4
5418549,270,3
5435961,531,1
5444497,187,2
5449550,16,1
5460080,71,2
5475259,149,11
5479497,247,1
5485670,316,21
5494864,92,1
5501479,40,4
5514336,574,16
5522365,85,2
5530164,142,8
5536744,185,1
5540744,190,2
5545306,224,1
5559374,208,2
5559932,692,7
5564441,262,6
5577052,100,14
5582373,245,2
5597546,361,1
5614234,154,6
5657207,108,2
5658183,46,1
5674227,121,1
5680984,76,5
5695409,375,2
5697105,859,3
5702573,657,11
5712574,553,6
5712985,632,3
5716198,172,6
5737121,214,7
5760858,194,1
5763451,115,6
5783685,153,3
5783824,354,2
5788292,309,6
5794609,262,3
5795455,212,3
5803350,556,7
5805195,67,1
5809541,115,11
5831604,263,1
5842531,432,2
5852355,205,3
5854646,174,6
5884907,574,1
5923668,389,1
5929156,558,1
5942016,281,10
5943464,193,1
5944404,77,2
5949470,186,3
5952666,328,2
5961650,129,4
5981379,440,19
5990911,29,4
6004290,162,5
6039374,172,1
6041380,206,1
6117192,296,3
6119627,67,3
6128932,919,1
6141243,533,3
6149449,34,3
6168925,139,6
6181291,121,5
6181565,286,10
6185675,67,7
6191462,90,1
6230311,349,1
6265426,510,12
6294664,72,2
6330461,106,2
6371421,109,3
6407581,154,7
6420876,116,2
6421521,209,1
6507361,1353,14
6514694,172,8
6545068,223,1
6582683,122,2
6618597,80,4
6636209,92,1
6653551,197,14
6687130,745,13
6690335,211,11
6710632,79,6
6713648,70,7
6754317,74,1
6763283,140,2
6772541,436,23
6776881,224,6
6780255,24,1
6805508,141,9
6841428,130,3
6867921,231,60
6872962,95,1
6879311,106,4
6885769,477,10
6902752,384,9
25619,687,1
27311,518,13
32772,210,6
34665,143,1
43696,140,12
58858,83,2
63862,141,1
72972,109,5
86902,144,2
120672,50,2
142025,123,11
166759,20,2
234768,60,2
286721,82,1
491634,1117,46
525156,229,2
558984,594,8
589815,99,3
652651,190,4
657366,44,1
739603,559,20
758224,68,2
820519,213,1
879080,112,4
891824,199,6
898690,6,2
902497,298,11
937846,90,1
940560,446,8
946957,118,1
986625,119,3
998734,41,2
1131821,348,5
1132891,808,18
1159546,36,1
1221653,129,7
1226836,166,1
1294658,33,2
1310383,39,1
1322309,79,4
1344670,62,1
1351588,772,9
1368157,171,9
1378612,387,24
1401307,174,3
1418467,14,1
1419209,183,1
1433897,46,6
1453810,159,3
1455457,407,1
1545489,109,1
1548983,12,3
1551978,258,2
1564036,253,1
1610277,1373,3
1618411,4,1
1621869,125,2
1643298,70,2
1648434,131,7
1652814,44,8
1684213,56,1
1712386,210,1
1715705,226,1
1722810,536,8
1736276,141,3
1752381,466,10
1816478,8,2
1884022,86,1
1908176,311,8
1919372,60,2
1922265,25,1
1924459,119,2
1946963,749,2
1990384,335,1
2012886,98,3
2036323,35,2
2042302,25,1
2048254,127,5
2095257,56,1
2122997,175,5
2124586,622,1
2129643,70,1
2145996,55,5
2157981,180,19
2163179,150,1
2163995,167,1
2168127,88,2
2171380,348,1
2177119,159,16
2190363,350,4
2212466,258,5
2218377,147,7
2252660,76,1
2295899,121,1
2308768,81,1
2316483,200,7
2318620,122,1
2334631,192,1
2346293,87,8
2356786,95,6
2377726,146,2
2385379,167,2
2401527,198,1
2410761,35,1
2426666,270,23
2437039,241,3
2453638,483,1
2470822,67,2
2471922,17,1
2504547,45,5
2550509,261,3
2583098,9,1
2583273,126,5
2588950,4,1
2589303,841,4
2597872,65,1
2636828,164,3
2640456,213,1
2662146,244,7
2677682,114,6
2716697,178,8
2734371,11,1
2751593,183,1
2755955,59,5
2788789,27,1
2800201,23,1
2808805,88,1
2815510,116,1
2829259,89,5
2854626,184,1
2858352,102,1
2872153,24,1
2879377,25,2
2879393,211,1
2892906,97,1
2893858,11,1
2916491,88,3
2918813,49,5
2922900,158,4
2927364,46,1
2927380,178,11
2928964,57,2
2930938,199,15
2933621,122,16
2935385,247,7
2941912,67,4
2946710,41,1
2948440,310,2
2963256,63,3
2984388,229,3
2990315,627,18
2992600,11,1
3004905,143,2
3016378,82,12
3018786,113,3
3058073,14,2
3063150,315,7
3070918,160,2
3071479,238,2
3075662,68,1
3115733,103,9
3116817,176,5
3122060,71,1
3128352,69,1
3138181,143,1
3151045,51,3
3166964,28,1
3172970,45,3
3187790,79,1
3191716,306,5
3198583,69,2
3199229,746,43
3231224,15,1
3243414,31,1
3247860,73,4
3248084,91,3
3249760,129,1
3249845,41,1
3257068,255,6
3260770,31,1
3268170,138,1
3304385,9,2
3308107,1222,14
3314500,91,8
3315525,420,16
3342875,75,13
3359294,161,3
3364237,82,3
3369904,72,3
3380901,67,8
3395380,149,1
3437868,37,1
3443339,77,4
3451008,377,22
3451360,925,14
3451978,120,1
3458082,76,5
3459588,49,6
3462332,67,1
3464449,20,1
3465807,80,2
3468650,828,3
3473133,4,1
3481999,166,2
3498999,62,5
3514042,45,6
3523974,942,10
3528378,14,1
3532290,100,2
3532762,25,5
3533267,42,1
3534663,105,9
3543724,89,1
3546648,47,4
3563568,116,3
3586592,73,1
3587519,95,1
3587845,624,3
3601218,372,2
3656120,33,1
3657043,131,2
3675291,389,10
3709125,108,2
3723054,13,2
3733486,32,1
3741841,3,1
3744122,217,3
3767468,151,4
3782493,26,5
3786418,120,2
3787803,95,1
3799240,43,1
3806827,96,1
3815569,15,1
3818118,90,4
3834008,38,6
3834311,30,3
3835156,221,15
3835480,58,3
3842377,29,2
3850468,76,2
3850487,47,2
3868171,95,1
3909259,65,2
3915326,130,1
3961513,13,2
3964992,38,3
3968301,43,1
3985441,17,1
3987592,33,1
4000154,96,3
4015056,32,1
4021982,159,2
4027503,237,8
4072837,56,4
4078408,46,5
4109982,30,1
4111162,78,3
4115972,76,2
4126672,98,1
4127011,76,20
4127029,126,3
4128112,24,1
4138702,50,1
4150098,12,1
4165594,233,1
4170328,50,2
4188152,120,7
4193526,10,1
4243222,67,8
4243804,418,2
4244184,130,3
4244389,151,18
4265029,31,1
4284067,38,1
4289921,257,3
4299672,113,4
4305941,1759,1
4356911,202,6
4372424,101,6
4381375,78,2
4395898,29,1
4403974,204,9
4420617,17,1
4422529,67,5
4429259,85,7
4457223,11,1
4459507,22,2
4482797,59,4
4498608,82,4
4505399,68,4
4522567,239,9
4526343,4,2
4533765,2,1
4535382,80,1
4548346,25,4
4562481,84,3
4563582,33,1
4567409,19,1
4583281,65,4
4585808,271,1
4597194,157,15
4608513,108,1
4620446,294,5
4636276,41,1
4641085,30,1
4647661,17,1
4668348,116,6
4687406,103,3
4712016,77,1
4732652,54,4
4742251,16,1
4750350,9,3
4772283,39,6
4772372,87,2
4774753,10,1
4780249,11,2
4789979,33,1
4796983,137,5
4803588,11,1
4811937,2,1
4816324,29,1
4826262,41,3
4830356,3,1
4844988,25,3
4848471,68,8
4850382,57,4
4860435,10,1
4863476,35,1
4865807,393,13
4885798,84,2
4886661,80,12
4887674,145,12
4897025,25,1
4897120,58,1
4897894,47,1
4918896,27,1
4932426,32,1
4953044,29,1
4963804,18,4
4972115,186,2
5014007,51,7
5020485,18,1
5033233,10,2
5033467,19,1
5042148,33,2
5045207,198,2
5047853,102,28
5048953,17,1
5053345,23,3
5071749,12,1
5082909,29,2
5093167,114,5
5095079,8,2
5095536,124,8
5096946,58,9
5097975,76,1
5105422,168,17
5134013,58,1
5150594,40,2
5167476,48,2
5231976,116,7
5975756,54,6
5982445,237,1
5986681,41,1
6001048,49,4
6004413,30,1
6007231,86,6
6011963,78,4
6012867,19,1
6014523,39,1
6033209,3,1
6053021,118,3
6099912,16,1
6111989,40,5
6112082,23,2
6119528,27,5
6174565,188,12
6177188,24,1
6180547,105,15
6195594,21,1
6203937,47,8
6227025,42,1
6235070,88,1
6248509,25,1
6291316,58,12
6292310,1392,8
6299936,35,3
6301304,63,6
6311956,120,3
6313548,344,48
6315806,36,1
6334325,71,1
6365047,65,1
6376760,15,1
6377242,19,4
6399347,11,1
6400431,28,2
6419781,21,2
6433869,6,1
6449866,56,1
6451179,46,1
6482568,135,11
6485635,112,6
6488098,897,17
6502591,39,5
6523112,16,1
6531293,19,1
6542194,15,1
6555418,57,1
6560456,32,1
6573698,89,2
6594767,73,4
6595422,46,4
6600312,284,1
6618820,54,1
6632963,64,5
6639913,7,1
6680549,57,6
6683996,28,1
6705086,221,2
6730746,136,14
6777185,12,2
6809858,14,1
6842175,14,1
6844001,14,1
6883377,155,8
6892751,116,6
6895766,25,2
42341,31,1
70358,58,1
101392,28,2
110243,35,8
124040,23,2
139044,65,7
150288,14,4
184393,60,9
185419,681,3
190161,35,4
190370,132,20
237172,31,1
238673,33,2
243227,25,1
245239,41,1
247643,44,2
267249,63,2
274784,42,1
278027,32,3
286586,2,1
308252,81,3
352782,30,2
360467,44,1
375349,6,1
377810,43,4
384280,18,2
394252,74,4
410794,161,7
423132,22,1
423572,24,1
435167,19,1
437742,77,2
488167,32,14
495895,24,5
504433,23,1
505403,144,11
512962,6,2
527517,16,4
536374,59,4
600496,60,15
620798,70,5
621439,94,2
621831,14,4
635927,30,4
650225,239,5
652450,50,1
678931,65,2
705486,11,1
706183,64,2
711879,34,1
739590,60,1
741396,79,3
763055,6,1
763793,21,2
766565,44,7
773066,28,1
791345,0,1
804473,210,3
810337,20,2
815371,10,1
844839,15,1
847462,14,3
848041,16,2
891383,17,2
906419,183,7
910175,12,2
915007,84,3
918798,25,1
920313,8,1
925408,17,1
929369,47,11
932508,13,5
936963,13,2
946219,3,1
969370,22,1
989867,70,5
999438,38,7
1016661,8,1
1026577,60,7
1047532,36,7
1049110,78,6
1052018,12,2
1059853,36,1
1060619,5,1
1067025,27,5
1069057,26,1
1071855,27,4
1083177,58,2
1085422,20,4
1101351,15,1
1124327,18,1
1139237,52,4
1140863,3,1
1145123,19,1
1146964,0,1
1152636,32,2
1152746,12,2
1163174,27,2
1164266,2,1
1170905,71,5
1175942,20,3
1178210,21,2
1179274,5,1
1189697,10,1
1193504,14,2
1205818,1821,1
1215033,5,1
1219834,26,6
1242040,85,2
1250752,62,1
1256434,33,1
1265699,14,1
1284007,8,1
1287691,25,4
1291976,12,1
1293375,50,2
1297822,2,1
1297865,8,1
1298947,19,1
1302033,7,1
1311963,6,2
1330517,8,1
1344502,0,1
1349638,21,2
1371168,5,2
1390729,85,2
1393138,8,1
1432922,19,1
1440400,2,1
1451643,7,1
1482061,0,1
1490846,32,3
1503214,4,1
1539374,7,1
1557823,0,1
1563155,31,1
1563780,17,1
1567843,6,1
1590377,13,1
1592290,9,1
1601852,35,1
1605442,32,5
1609109,15,2
1616294,58,5
1637129,31,1
1638492,50,3
1639485,17,1
1639498,4,1
1640201,17,2
1645099,0,1
1654633,21,2
1666038,17,1
1688805,7,1
1698392,6,2
1715152,30,1
1718901,0,1
1720474,2,1
1731430,8,1
1733179,24,1
1733183,11,1
1734865,4,1
1738841,27,2
1740655,73,1
1747215,23,2
1756057,3,1
1756869,6,2
1773082,3,1
1776697,7,1
1777975,42,8
1797638,15,1
1799264,35,2
1812215,7,1
1812256,30,2
1815137,12,1
1824420,0,3
1825330,25,1
1825810,20,1
1826758,14,1
1827451,28,3
1828108,2,1
1843145,4,1
1848517,6,2
1851957,35,1
1852996,7,1
1855342,3,3
1856281,8,1
1862892,50,2
1873605,7,1
1874831,29,1
1886499,4,1
1891168,5,1
1907021,13,2
1915310,2,1
1922499,11,2
1925685,13,4
1931770,2,1
1966612,10,1
1999138,16,1
2012299,54,1
2025365,15,1
2030127,3,1
2055855,8,2
2059177,39,1
2062578,16,1
2068405,16,1
2088280,5,1
2090458,56,2
2130366,37,1
2138365,8,1
2163282,3,1
2165710,11,1
2168148,10,1
2168476,21,1
2176180,0,1
2186567,24,2
2192573,20,5
2193502,15,1
2196771,9,1
2198117,8,1
2212938,8,2
2213856,2,1
2215582,0,1
2216965,7,1
2219174,7,1
2224954,8,1
2242206,10,1
2258279,31,1
2267708,5,1
2267821,4,2
2270572,2,1
2271301,4,1
2278249,16,1
2292015,5,1
2302218,4,1
2305696,2,1
2310473,5,1
2311415,4,1
2311992,4,1
3545201,108,1
6032483,178,1
2591885,82,1
3989480,70,4
4610678,316,17
5069737,695,4
5274789,395,23
5288025,232,2
5557116,13,2
5833591,524,12
5986180,1103,2
6853964,199,1
86777,240,1
110038,1923,1
187034,433,7
218914,315,2
271445,112,1
277068,817,2
320988,163,2
505492,1917,16
590445,435,6
886388,1399,3
1283401,464,21
1370141,1473,11
1566031,375,2
1599295,26,1
1648118,203,2
2024824,98,14
2121883,288,10
2304341,161,2
2338016,1012,12
2575180,452,2
2717938,206,2
2839803,78,3
2940580,597,4
3035268,82,1
3050303,88,3
3064311,710,15
3247139,63,1
3301032,561,2
3321740,1036,6
3343757,75,1
3388282,660,12
3439100,603,3
3488436,345,1
3514668,553,3
3623675,510,13
3630328,253,1
3643444,455,22
3648001,26,1
3651557,417,16
3667966,65,2
3668661,277,2
3784688,352,5
3830919,1367,7
3929354,225,9
3973305,645,1
3975949,249,8
4002470,154,1
4036759,132,1
4054053,1792,35
4060562,262,8
4082410,363,11
4086907,196,28
4091118,559,2
4096052,49,5
4150089,933,12
4163826,67,4
4253285,333,4
4266442,185,1
4307376,30,1
4371544,118,1
4408226,846,3
4466122,225,13
4520191,369,1
4541758,696,9
4578485,985,4
4583694,342,12
4624393,193,8
4661566,137,8
4666739,851,9
4696291,46,3
4711504,465,2
4765692,196,1
4767351,484,2
4820324,38,1
4844434,142,1
4958782,929,3
5009944,820,3
5010649,334,15
5050524,26,1
5061006,562,5
5076242,767,17
5085732,689,5
5102934,139,6
5115517,23,1
5125294,285,10
5152633,491,8
5156824,426,2
5181825,126,2
5194132,546,4
5260708,684,11
5262815,800,2
5263969,203,7
5270014,262,2
5285641,112,3
5317304,121,3
5319821,433,4
5346950,422,1
5354030,968,12
5365688,606,14
5375423,206,1
5382034,759,4
5384665,64,2
5393199,772,17
5404246,135,6
5420602,377,1
5423771,659,29
5432600,78,4
5444135,542,4
5450337,277,3
5461514,582,8
5463331,175,25
5493426,164,13
5498974,307,3
5501314,169,1
5506852,742,15
5507765,137,2
5509859,32,2
5512388,877,25
5519831,294,14
5523359,168,3
5531409,1086,10
5541433,201,5
5541979,538,1
5543646,36,1
5544874,1573,2
5551096,400,26
5572817,272,1
5584049,128,2
5593470,29,1
5594716,2018,5
5599011,287,3
5599246,236,16
5602412,25,3
5610045,139,1
5610621,25,2
5619186,219,1
5636892,173,3
5655611,49,3
5665433,249,1
5670003,96,5
5681717,421,16
5688982,317,1
5698609,165,5
5706721,672,14
5716482,148,10
5716755,220,8
5735869,206,1
5740562,400,4
5749357,164,1
5752769,316,1
5756981,297,5
5764811,365,9
5768271,67,1
5774063,229,6
5781836,87,1
5794735,365,7
5800720,147,1
5802039,214,2
5803295,32,2
5807935,386,5
5824660,261,14
5835136,208,4
5839016,311,2
5848545,129,2
5851408,265,9
5852933,357,2
5863031,538,15
5872490,808,4
5882536,86,1
5891929,302,3
5894704,337,1
5901644,245,6
5910500,378,9
5914122,240,6
5916180,289,2
5916467,479,14
5926146,113,4
5930061,250,2
5935082,585,3
5943566,525,13
5949661,26,4
5956589,442,13
5959133,479,3
5968418,355,6
5970947,245,9
5974068,691,7
5974169,1279,24
5983172,45,4
5983776,191,6
5984745,346,6
5986614,146,4
5990024,252,3
6029259,91,4
6043169,272,23
6046459,350,2
6089913,29,1
6119471,1141,11
6152180,170,2
6169949,196,3
6176242,79,10
6180446,326,7
6216949,123,2
6254775,268,5
6298282,207,1
6307658,155,1
6315669,12,1
6357964,53,2
6409329,198,2
6415518,81,1
6445936,191,1
6469396,435,8
6497618,281,4
6528509,237,2
6592674,20,1
6595744,118,2
6600073,76,8
6646810,86,18
6682171,572,1
6682600,218,21
6684559,310,17
6698217,199,1
6704897,191,2
6713055,194,2
6784117,315,7
6786959,356,10
6793651,276,12
6814586,68,1
6840944,296,5
6859460,31,1
6861052,19,2
6862525,209,3
6897016,145,2
6911928,346,5
10561,113,2
22354,636,6
47739,150,2
98174,95,9
134440,33,5
182804,221,2
203928,206,4
231508,3,1
250579,29,1
291726,162,2
321642,138,8
505119,280,1
529335,345,4
532438,34,5
554881,89,2
599903,18,1
620073,524,6
634563,277,1
635130,137,7
638056,338,9
724684,123,1
726165,136,1
736943,117,5
737705,143,4
781982,199,1
784338,165,1
801215,163,1
843772,222,6
854583,158,7
854637,58,3
899337,353,6
920157,165,6
931836,87,4
969701,273,1
982904,106,1
1015870,170,6
1033615,170,7
1033653,19,3
1066258,162,1
1151433,190,9
1348104,106,4
1368686,742,7
1387909,47,1
1393018,1028,26
1416813,219,2
1443939,176,14
1499611,97,3
1538147,232,2
1562615,231,7
1567710,299,1
1570408,175,7
1643239,167,1
1671960,190,1
1685582,48,3
1729133,157,12
1771572,363,16
1830887,912,1
1845987,91,7
1871028,74,3
1883206,637,9
1946695,40,3
1946965,59,2
1979862,114,1
1986358,58,4
2000128,176,1
2005907,140,3
2010482,63,3
2010593,356,6
2027936,69,7
2031511,155,8
2034182,65,3
2041477,114,1
2043165,28,1
2044354,200,16
2048777,91,3
2052682,285,1
2056314,286,8
2075580,49,1
2083479,150,1
2084348,173,2
2084438,69,1
2089690,1470,3
2114405,263,11
2131142,36,1
2131528,106,8
2137034,131,2
2140832,172,1
2143357,1086,61
2144688,21,2
2147759,264,3
2163426,53,2
2165068,602,35
2187626,32,1
2197013,344,11
2198569,65,5
2265328,409,5
2288215,114,1
2297691,165,4
2317865,110,2
2323899,149,2
2332240,14,1
2338037,945,1
2361704,155,10
2367201,16,1
2377565,70,4
2379608,244,6
2381909,168,1
2386541,160,15
2391270,444,21
2417723,421,2
2421917,368,14
2462912,123,8
2471499,68,4
2472157,52,2
2478446,69,1
2486299,59,2
2486879,100,2
2508880,110,7
2513975,196,23
2522193,87,10
2522713,19,2
2529586,39,1
2543112,132,5
2544771,183,3
2561874,14,1
2600017,198,7
2627345,237,9
2631278,98,1
2641655,77,5
2678886,129,5
2690301,117,3
2695722,113,1
2702602,69,4
2712646,810,12
2719631,136,1
2727275,57,1
2750669,133,3
2807846,15,1
2813890,109,1
2816837,142,34
2821204,70,2
2825540,183,2
2827535,259,3
2844995,1215,9
2854672,74,5
2857897,335,7
2858801,87,1
2869823,535,6
2887050,210,3
2897852,49,1
2927232,104,5
2938759,9,1
2948201,7,2
2958984,190,1
2994070,324,5
3011680,10,1
3012825,179,5
3033846,60,1
3045225,50,1
3065489,112,6
3075486,328,2
3113664,651,1
3133790,469,2
3136300,42,2
3141065,123,2
3148560,79,1
3159898,64,4
3189399,126,3
3203633,247,9
3221598,308,1
3223148,40,4
3258046,289,11
3261537,186,5
3268341,123,6
3269625,77,1
3278964,118,3
3288686,30,11
3317063,10,1
3320798,158,6
3332797,17,3
3353019,12,1
3360940,57,7
3367091,123,8
3402030,34,2
3406105,1305,45
3425346,346,12
3426988,44,4
3431175,53,5
3450081,28,1
3468857,8,2
3471029,144,1
3483781,47,1
3484913,8,1
3492101,51,2
3494462,16,2
3509302,70,2
3519091,127,4
3519934,2,1
3540812,51,2
3591392,50,1
3598627,54,1
3611865,13,1
3617459,70,1
3625911,68,2
3647933,282,20
3655271,63,10
3673015,67,4
3674332,119,18
3675593,5,1
3746840,21,4
3748397,25,2
3757707,9,1
3771195,42,1
3782957,38,1
3785857,397,3
3789493,48,2
3802220,26,1
3840782,25,2
3861969,175,1
3873067,250,15
3890573,37,1
3896067,51,2
3898783,49,5
3906515,0,1
3913473,19,1
3919189,117,3
3927853,41,5
3934930,100,10
3947333,667,4
3966701,8,1
3971852,228,7
3976798,38,1
3983152,27,1
4023133,24,1
4039330,110,5
4039589,61,7
4044249,540,15
4045519,67,9
4046632,88,2
4067258,80,1
4072382,556,6
4077358,87,9
4093161,35,2
4106962,117,1
4125804,55,1
4156000,37,1
4156097,63,1
4166085,669,53
4169347,40,1
4185481,109,8
4188496,19,1
4197522,25,1
4216535,69,4
4231680,404,13
4234926,29,10
4250748,69,1
4270188,94,8
4274353,35,1
4307900,43,8
4311135,13,1
4313312,46,4
4315858,96,13
4325143,118,4
4333300,72,4
4333834,39,10
4364399,23,1
4372415,58,5
4406465,28,1
4418248,30,3
4467131,5,1
4470466,50,1
4474963,247,7
4481543,21,1
4494111,23,2
4497789,32,1
4509307,64,7
4514710,116,2
4526262,9,1
4582922,21,7
4598358,271,2
4602538,43,3
4604695,56,2
4609990,61,1
4612207,21,1
4618611,119,3
4625563,143,1
4665492,117,11
4679272,41,3
4701620,53,4
4704688,23,1
4722180,66,8
4731737,56,2
4742889,54,2
4743948,32,1
4777634,72,2
4784656,637,5
4796183,20,2
4803035,137,1
4821202,68,14
4829005,26,8
4876327,19,1
4886978,11,1
4887108,61,3
4894404,282,1
4925283,60,4
4927451,5,1
4928026,22,1
4928644,52,1
4941328,67,9
4943485,70,2
4963886,24,3
4966198,33,3
4973154,7,1
4984192,19,1
4986712,45,2
4994084,60,3
5001922,38,1
5007726,162,1
5016775,26,1
5023206,31,1
5051068,37,1
5078303,43,2
5155123,626,28
5170336,154,14
5173260,17,1
5196545,8,2
5206149,27,2
5207632,120,1
5207784,9,3
5222149,89,1
5224521,58,1
5482618,344,5
6005685,46,1
6010039,40,2
6054272,32,3
6059421,78,2
6068358,77,2
6075426,116,14
6085098,35,1
6085146,9,1
6092371,60,2
6102089,28,2
6125439,30,4
6138302,62,8
6138784,7,1
6141849,16,1
6162330,56,24
6166314,17,1
6173042,21,2
6192818,12,10
6213765,11,2
6216120,82,1
6229496,106,1
6241197,215,10
6268056,54,1
6277057,13,1
6293583,17,1
6294768,13,1
6299792,17,1
6309177,239,1
6314170,8,1
6340447,23,4
6354545,15,2
6360047,28,1
6382157,17,1
6392624,24,3
6399900,49,10
6458389,15,1
6460245,79,1
6476234,170,5
6480191,64,4
6482130,63,1
6485922,43,28
6489273,5,1
6507578,24,1
6510783,327,4
6548138,19,1
6573968,33,8
6588798,36,8
6615323,25,1
6618573,5,1
6631580,12,4
6638782,66,2
6650017,26,1
6687078,15,1
6708993,63,1
6749155,4,1
6761765,7,1
6798741,26,2
6808854,55,1
6809525,59,1
6816213,156,1
6827558,73,2
6831718,129,7
6833209,0,1
6849220,19,4
6904398,10,2
4177,17,1
20056,56,1
20810,32,3
41184,53,4
48700,26,2
51187,94,3
83049,125,12
96484,5,1
105443,173,6
109508,23,1
113422,2,1
123295,105,1
126058,22,1
127943,80,21
130398,10,1
142813,7,1
154714,19,2
162775,23,9
167953,7,1
169070,39,1
178160,288,4
191601,15,2
224831,15,1
248107,27,1
253251,135,1
259325,49,1
274454,10,1
274564,31,2
280187,18,2
297198,5,1
306791,39,7
307513,11,1
310857,6,1
329093,24,7
342580,322,8
347060,72,4
388225,74,5
405218,65,2
411995,3,1
414278,34,2
414886,31,1
437245,38,2
439105,69,7
446065,9,1
475007,16,3
475329,19,1
493859,27,2
495555,66,14
497873,29,1
505027,21,3
519079,57,1
528579,62,2
544124,46,3
556272,46,1
565025,8,3
578015,19,1
579329,30,5
581110,76,4
583874,22,7
607189,34,5
622702,2,1
625701,53,1
628014,3,2
648514,261,5
653788,259,1
677916,171,1
684618,52,2
687046,67,2
690569,16,1
728213,39,2
736280,102,3
746422,30,2
763550,23,1
767451,69,1
771312,66,1
827075,49,2
828864,13,1
839361,77,4
841712,35,1
852545,105,27
871793,166,1
885656,98,10
889335,118,1
890268,17,1
907580,82,6
931091,83,22
966420,55,7
967988,15,2
976752,21,1
980466,38,4
995630,7,1
1002453,122,1
1005576,18,1
1011105,18,1
1012669,14,2
1017693,40,2
1021033,26,2
1021993,3,1
1023876,43,2
1027477,32,5
1049813,16,1
1059347,34,6
1065464,23,3
1075124,86,1
1085827,6,1
1088426,65,5
1103074,26,1
1121418,15,2
1128689,5,2
1136627,20,1
1137023,91,10
1148800,10,1
1151238,3,1
1185083,55,1
1186245,14,1
1206113,5,2
1219274,4,1
1222985,41,9
1241100,17,1
1251165,43,1
1272165,10,1
1272617,7,1
1320593,17,1
1351806,11,1
1375481,63,2
1379286,40,2
1383624,6,1
1414632,38,3
1416881,6,2
1421434,26,1
1443968,29,3
1444513,18,1
1453767,8,3
1459129,14,1
1481614,8,1
1490797,30,1
1493312,27,1
1502454,4,1
1510314,5,1
1527316,78,8
1549860,23,1
1551791,21,1
1593754,4,1
1595731,12,1
1596915,4,1
1618219,13,2
1622038,4,1
1633117,14,2
1653648,19,2
1662229,8,2
1662397,2,1
1662707,2,1
1666290,43,1
1685019,8,3
1685493,24,3
1691733,15,1
1695043,5,4
1698658,39,4
1707250,24,3
1721032,80,5
1721818,10,1
1735850,18,1
1739310,3,1
1748981,15,2
1751984,7,1
1757840,12,1
1759888,14,3
1762406,3,1
1763831,17,1
1786971,3,3
1797353,2,1
1805578,19,3
1811989,26,4
1813351,4,1
1814459,11,1
1816115,59,1
1819052,19,2
1826368,11,1
1827164,14,1
1833897,18,4
1843606,17,2
1846268,5,1
1848559,5,1
1873344,10,2
1874255,6,1
1894126,11,2
1894221,4,1
1903653,23,1
1905670,4,2
1933430,5,1
1940820,35,2
1956597,6,2
1959041,10,1
1961931,4,3
1980901,8,1
2057420,3,1
2115702,7,1
2133499,18,2
2145270,9,1
2147303,17,1
2164742,7,1
2167002,12,1
2175917,4,1
2180244,8,2
2184466,22,1
2191882,9,1
2196485,0,1
2201393,8,1
